Market Cap Rank,S.No.,Name,Ticker,Industry,YFinance Ticker,Screener URL,Market Cap As Of,Market Cap Source,Market Cap Cr
1779,1572,Liberty Shoes Limited,LIBERTSHOE,,LIBERTSHOE.NS,https://www.screener.in/company/LIBERTSHOE/consolidated/,2026-07-16,Saved Screener.in FII scan,460.0
1780,951,Banswara Syntex Limited,BANSWRAS,,BANSWRAS.NS,https://www.screener.in/company/BANSWRAS/consolidated/,2026-07-16,Saved Screener.in FII scan,459.0
1781,1081,Cybertech Systems And Software Limited,CYBERTECH,,CYBERTECH.NS,https://www.screener.in/company/CYBERTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,458.0
1782,956,B&B Triplewall Containers Limited,BBTCL,,BBTCL.NS,https://www.screener.in/company/BBTCL/consolidated/,2026-07-16,Saved Screener.in FII scan,455.0
1783,1964,S&S Power Switchgears Limited,S&SPOWER,,S&SPOWER.NS,https://www.screener.in/company/S&SPOWER/consolidated/,2026-07-16,Saved Screener.in FII scan,453.0
1784,1094,Dc Infotech And Communication Limited,DCI,,DCI.NS,https://www.screener.in/company/DCI/consolidated/,2026-07-16,Saved Screener.in FII scan,446.0
1785,878,Aries Agro Limited,ARIES,,ARIES.NS,https://www.screener.in/company/ARIES/consolidated/,2026-07-16,Saved Screener.in FII scan,444.0
1786,2082,Singer India Limited,SINGERIND,,SINGERIND.NS,https://www.screener.in/company/SINGERIND/consolidated/,2026-07-16,Saved Screener.in FII scan,444.0
1787,1000,BMW Ventures Limited,BMWVENTLTD,,BMWVENTLTD.NS,https://www.screener.in/company/BMWVENTLTD/consolidated/,2026-09-23,Yahoo Finance,443.98
1788,2076,SIL Investments Limited,SILINV,,SILINV.NS,https://www.screener.in/company/SILINV/consolidated/,2026-07-16,Saved Screener.in FII scan,443.0
1789,1176,Emami Realty Limited,EMAMIREAL,,EMAMIREAL.NS,https://www.screener.in/company/EMAMIREAL/consolidated/,2026-07-16,Saved Screener.in FII scan,442.0
1790,2183,Tara Chand InfraLogistic Solutions Limited,TARACHAND,,TARACHAND.NS,https://www.screener.in/company/TARACHAND/consolidated/,2026-07-16,Saved Screener.in FII scan,442.0
1791,2261,United Drilling Tools Limited,UNIDT,,UNIDT.NS,https://www.screener.in/company/UNIDT/consolidated/,2026-07-16,Saved Screener.in FII scan,439.0
1792,1720,NDL Ventures Limited,NDLVENTURE,,NDLVENTURE.NS,https://www.screener.in/company/NDLVENTURE/consolidated/,2026-07-16,Saved Screener.in FII scan,438.0
1793,2739,Newjaisa Technologies Limited,NEWJAISA,,NEWJAISA.NS,https://www.screener.in/company/NEWJAISA/consolidated/,2026-09-23,Yahoo Finance,437.79
1794,1898,Rama Phosphates Limited,RAMAPHO,,RAMAPHO.NS,https://www.screener.in/company/RAMAPHO/consolidated/,2026-09-23,Yahoo Finance,436.0
1795,2509,Maxvolt Energy Industries Limited,MAXVOLT,,MAXVOLT.NS,https://www.screener.in/company/MAXVOLT/consolidated/,2026-07-16,Saved Screener.in FII scan,429.0
1796,2004,Suratwwala Business Group Limited,SBGLP,,SBGLP.NS,https://www.screener.in/company/SBGLP/consolidated/,2026-07-16,Saved Screener.in FII scan,429.0
1797,2528,Ganesh Infraworld Limited,GANESHIN,,GANESHIN.NS,https://www.screener.in/company/GANESHIN/consolidated/,2026-07-16,Saved Screener.in FII scan,427.0
1798,1422,Inspirisys Solutions Limited,INSPIRISYS,,INSPIRISYS.NS,https://www.screener.in/company/INSPIRISYS/consolidated/,2026-07-16,Saved Screener.in FII scan,425.0
1799,1526,Kothari Products Limited,KOTHARIPRO,,KOTHARIPRO.NS,https://www.screener.in/company/KOTHARIPRO/consolidated/,2026-07-16,Saved Screener.in FII scan,424.0
1800,1323,GVK Power & Infrastructure Limited,GVKPIL,,GVKPIL.NS,https://www.screener.in/company/GVKPIL/consolidated/,2026-07-16,Saved Screener.in FII scan,423.0
1801,2034,Shalimar Paints Limited,SHALPAINTS,,SHALPAINTS.NS,https://www.screener.in/company/SHALPAINTS/consolidated/,2026-07-16,Saved Screener.in FII scan,423.0
1802,1111,De Nora India Limited,DENORA,,DENORA.NS,https://www.screener.in/company/DENORA/consolidated/,2026-09-23,Yahoo Finance,422.38
1803,2158,Suraj Limited,SURAJLTD,,SURAJLTD.NS,https://www.screener.in/company/SURAJLTD/consolidated/,2026-07-16,Saved Screener.in FII scan,422.0
1804,2487,Neptune Petrochemicals Limited,NEPTUNE,,NEPTUNE.NS,https://www.screener.in/company/NEPTUNE/consolidated/,2026-07-16,Saved Screener.in FII scan,421.0
1805,1328,HALEOS LABS LIMITED,HALEOSLABS,,HALEOSLABS.NS,https://www.screener.in/company/HALEOSLABS/consolidated/,2026-07-16,Saved Screener.in FII scan,420.0
1806,2431,Ecoline Exim Limited,ECOLINE,,ECOLINE.NS,https://www.screener.in/company/ECOLINE/consolidated/,2026-07-16,Saved Screener.in FII scan,419.0
1807,1194,Euro Panel Products Limited,EUROBOND,,EUROBOND.NS,https://www.screener.in/company/EUROBOND/consolidated/,2026-07-16,Saved Screener.in FII scan,418.0
1808,1887,Radiant Cash Management Services Limited,RADIANTCMS,,RADIANTCMS.NS,https://www.screener.in/company/RADIANTCMS/consolidated/,2026-07-16,Saved Screener.in FII scan,418.0
1809,2734,Vishnusurya Projects and Infra Limited,VISHNUINFR,,VISHNUINFR.NS,https://www.screener.in/company/VISHNUINFR/consolidated/,2026-07-16,Saved Screener.in FII scan,418.0
1810,1539,Kriti Nutrients Limited,KRITINUT,,KRITINUT.NS,https://www.screener.in/company/KRITINUT/consolidated/,2026-07-16,Saved Screener.in FII scan,417.0
1811,1705,Nahar Capital and Financial Services Limited,NAHARCAP,,NAHARCAP.NS,https://www.screener.in/company/NAHARCAP/consolidated/,2026-07-16,Saved Screener.in FII scan,413.0
1812,2031,Shah Metacorp Limited,SHAH,,SHAH.NS,https://www.screener.in/company/SHAH/consolidated/,2026-07-16,Saved Screener.in FII scan,413.0
1813,2226,Tolins Tyres Limited,TOLINS,,TOLINS.NS,https://www.screener.in/company/TOLINS/consolidated/,2026-07-16,Saved Screener.in FII scan,413.0
1814,2371,Zodiac Energy Limited,ZODIAC,,ZODIAC.NS,https://www.screener.in/company/ZODIAC/consolidated/,2026-07-16,Saved Screener.in FII scan,412.0
1815,2681,Atmastco Limited,ATMASTCO,,ATMASTCO.NS,https://www.screener.in/company/ATMASTCO/consolidated/,2026-07-16,Saved Screener.in FII scan,411.0
1816,2920,Gretex Industries Limited,GRETEX,,GRETEX.NS,https://www.screener.in/company/GRETEX/consolidated/,2026-07-16,Saved Screener.in FII scan,411.0
1817,2328,Vishnu Prakash R Punglia Limited,VPRPL,,VPRPL.NS,https://www.screener.in/company/VPRPL/consolidated/,2026-09-23,Yahoo Finance,410.84
1818,1285,Gokul Refoils and Solvent Limited,GOKUL,,GOKUL.NS,https://www.screener.in/company/GOKUL/consolidated/,2026-07-16,Saved Screener.in FII scan,409.0
1819,1645,Megastar Foods Limited,MEGASTAR,,MEGASTAR.NS,https://www.screener.in/company/MEGASTAR/consolidated/,2026-07-16,Saved Screener.in FII scan,408.0
1820,1463,Jinkushal Industries Limited,JKIPL,,JKIPL.NS,https://www.screener.in/company/JKIPL/consolidated/,2026-07-16,Saved Screener.in FII scan,407.0
1821,2314,Vinyl Chemicals (India) Limited,VINYLINDIA,,VINYLINDIA.NS,https://www.screener.in/company/VINYLINDIA/consolidated/,2026-09-23,Yahoo Finance,406.24
1822,1618,Manomay Tex India Limited,MANOMAY,,MANOMAY.NS,https://www.screener.in/company/MANOMAY/consolidated/,2026-09-23,Yahoo Finance,405.16
1823,1971,Sahyadri Industries Limited,SAHYADRI,,SAHYADRI.NS,https://www.screener.in/company/SAHYADRI/consolidated/,2026-09-23,Yahoo Finance,404.58
1824,1133,DJ Mediaprint & Logistics Limited,DJML,,DJML.NS,https://www.screener.in/company/DJML/consolidated/,2026-07-16,Saved Screener.in FII scan,404.0
1825,808,Artemis Electricals and Projects Limited,AEPL,,AEPL.NS,https://www.screener.in/company/AEPL/consolidated/,2026-07-16,Saved Screener.in FII scan,403.0
1826,2348,Wim Plast Limited,WIMPLAST,,WIMPLAST.NS,https://www.screener.in/company/WIMPLAST/consolidated/,2026-07-16,Saved Screener.in FII scan,402.0
1827,1227,Foods & Inns Limited,FOODSIN,,FOODSIN.NS,https://www.screener.in/company/FOODSIN/consolidated/,2026-07-16,Saved Screener.in FII scan,401.0
1828,1637,MBL Infrastructure Limited,MBLINFRA,,MBLINFRA.NS,https://www.screener.in/company/MBLINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,401.0
1829,793,ABM Knowledgeware Limited,ABMKNO,,ABMKNO.NS,https://www.screener.in/company/ABMKNO/consolidated/,2026-07-16,Saved Screener.in FII scan,400.0
1830,1624,Markolines Pavement Technologies Limited,MARKOLINES,,MARKOLINES.NS,https://www.screener.in/company/MARKOLINES/consolidated/,2026-07-16,Saved Screener.in FII scan,398.0
1831,1719,Nandan Denim Limited,NDL,,NDL.NS,https://www.screener.in/company/NDL/consolidated/,2026-09-23,Yahoo Finance,397.85
1832,2810,Shera Energy Limited,SHERA,,SHERA.NS,https://www.screener.in/company/SHERA/consolidated/,2026-07-16,Saved Screener.in FII scan,397.0
1833,954,Batliboi Limited,BATLIBOI,,BATLIBOI.NS,https://www.screener.in/company/BATLIBOI/consolidated/,2026-07-16,Saved Screener.in FII scan,394.0
1834,1339,HCL Infosystems Limited,HCL-INSYS,,HCL-INSYS.NS,https://www.screener.in/company/HCL-INSYS/consolidated/,2026-07-16,Saved Screener.in FII scan,394.0
1835,1578,Lords Chloro Alkali Limited,LORDSCHLO,,LORDSCHLO.NS,https://www.screener.in/company/LORDSCHLO/consolidated/,2026-09-23,Yahoo Finance,393.65
1836,1954,Rubfila International Limited,RUBFILA,,RUBFILA.NS,https://www.screener.in/company/RUBFILA/consolidated/,2026-07-16,Saved Screener.in FII scan,393.0
1837,2069,Sigma Solve Limited,SIGMA,,SIGMA.NS,https://www.screener.in/company/SIGMA/consolidated/,2026-07-16,Saved Screener.in FII scan,393.0
1838,797,Andhra Cements Limited,ACL,,ACL.NS,https://www.screener.in/company/ACL/consolidated/,2026-09-23,Yahoo Finance,392.47
1839,1768,Oil Country Tubular Limited,OILCOUNTUB,,OILCOUNTUB.NS,https://www.screener.in/company/OILCOUNTUB/consolidated/,2026-09-23,Yahoo Finance,390.48
1840,1389,IL&FS Engineering and Construction Company Limited,IL&FSENGG,,IL&FSENGG.NS,https://www.screener.in/company/IL&FSENGG/consolidated/,2026-07-16,Saved Screener.in FII scan,390.0
1841,1630,Mawana Sugars Limited,MAWANASUG,,MAWANASUG.NS,https://www.screener.in/company/MAWANASUG/consolidated/,2026-07-16,Saved Screener.in FII scan,390.0
1842,1740,Nimbus Projects Limited,NIMBSPROJ,,NIMBSPROJ.NS,https://www.screener.in/company/NIMBSPROJ/consolidated/,2026-07-16,Saved Screener.in FII scan,390.0
1843,2361,Xtglobal Infotech Limited,XTGLOBAL,,XTGLOBAL.NS,https://www.screener.in/company/XTGLOBAL/consolidated/,2026-07-16,Saved Screener.in FII scan,390.0
1844,1676,Mold-Tek Technologies Limited,MOLDTECH,,MOLDTECH.NS,https://www.screener.in/company/MOLDTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,389.0
1845,1490,Kavveri Defence & Wireless Technologies Limited,KAVDEFENCE,,KAVDEFENCE.NS,https://www.screener.in/company/KAVDEFENCE/consolidated/,2026-07-16,Saved Screener.in FII scan,387.0
1846,2080,Sinclairs Hotels Limited,SINCLAIR,,SINCLAIR.NS,https://www.screener.in/company/SINCLAIR/consolidated/,2026-07-16,Saved Screener.in FII scan,387.0
1847,1609,Manaksia Limited,MANAKSIA,,MANAKSIA.NS,https://www.screener.in/company/MANAKSIA/consolidated/,2026-07-16,Saved Screener.in FII scan,386.0
1848,1800,PAKKA LIMITED,PAKKA,,PAKKA.NS,https://www.screener.in/company/PAKKA/consolidated/,2026-07-16,Saved Screener.in FII scan,384.0
1849,2329,Vraj Iron and Steel Limited,VRAJ,,VRAJ.NS,https://www.screener.in/company/VRAJ/consolidated/,2026-07-16,Saved Screener.in FII scan,384.0
1850,1679,Moneyboxx Finance Limited,MONEYBOXX,,MONEYBOXX.NS,https://www.screener.in/company/MONEYBOXX/consolidated/,2026-09-23,Yahoo Finance,383.67
1851,1385,Indogulf Cropsciences Limited,IGCL,,IGCL.NS,https://www.screener.in/company/IGCL/consolidated/,2026-07-16,Saved Screener.in FII scan,383.0
1852,964,Bella Casa Fashion & Retail Limited,BELLACASA,,BELLACASA.NS,https://www.screener.in/company/BELLACASA/consolidated/,2026-09-23,Yahoo Finance,380.37
1853,1491,Kaya Limited,KAYA,,KAYA.NS,https://www.screener.in/company/KAYA/consolidated/,2026-07-16,Saved Screener.in FII scan,380.0
1854,2180,Take Solutions Limited,TAKE,,TAKE.NS,https://www.screener.in/company/TAKE/consolidated/,2026-07-16,Saved Screener.in FII scan,378.0
1855,2272,Universus Photo Imagings Limited,UNIVPHOTO,,UNIVPHOTO.NS,https://www.screener.in/company/UNIVPHOTO/consolidated/,2026-07-16,Saved Screener.in FII scan,378.0
1856,922,AVG Logistics Limited,AVG,,AVG.NS,https://www.screener.in/company/AVG/consolidated/,2026-07-16,Saved Screener.in FII scan,377.0
1857,2043,Shemaroo Entertainment Limited,SHEMAROO,,SHEMAROO.NS,https://www.screener.in/company/SHEMAROO/consolidated/,2026-07-16,Saved Screener.in FII scan,377.0
1858,1698,Muthoot Capital Services Limited,MUTHOOTCAP,,MUTHOOTCAP.NS,https://www.screener.in/company/MUTHOOTCAP/consolidated/,2026-09-23,Yahoo Finance,374.53
1859,2213,Tiger Logistics (India) Limited,TIGERLOGS,,TIGERLOGS.NS,https://www.screener.in/company/TIGERLOGS/consolidated/,2026-07-16,Saved Screener.in FII scan,374.0
1860,1088,Davangere Sugar Company Limited,DAVANGERE,,DAVANGERE.NS,https://www.screener.in/company/DAVANGERE/consolidated/,2026-09-23,Yahoo Finance,373.1
1861,2046,Shivalik Rasayan Limited,SHIVALIK,,SHIVALIK.NS,https://www.screener.in/company/SHIVALIK/consolidated/,2026-07-16,Saved Screener.in FII scan,373.0
1862,2727,Committed Cargo Care Limited,COMMITTED,,COMMITTED.NS,https://www.screener.in/company/COMMITTED/consolidated/,2026-07-16,Saved Screener.in FII scan,370.0
1863,1332,Harrisons Malayalam Limited,HARRMALAYA,,HARRMALAYA.NS,https://www.screener.in/company/HARRMALAYA/consolidated/,2026-07-16,Saved Screener.in FII scan,369.0
1864,918,Autoline Industries Limited,AUTOIND,,AUTOIND.NS,https://www.screener.in/company/AUTOIND/consolidated/,2026-07-16,Saved Screener.in FII scan,368.0
1865,1072,Career Point Edutech Limited,CPEDU,,CPEDU.NS,https://www.screener.in/company/CPEDU/consolidated/,2026-07-16,Saved Screener.in FII scan,368.0
1866,1264,Ginni Filaments Limited,GINNIFILA,,GINNIFILA.NS,https://www.screener.in/company/GINNIFILA/consolidated/,2026-09-23,Yahoo Finance,367.87
1867,1537,Kriti Industries (India) Limited,KRITI,,KRITI.NS,https://www.screener.in/company/KRITI/consolidated/,2026-07-16,Saved Screener.in FII scan,364.0
1868,1281,Goa Carbon Limited,GOACARBON,,GOACARBON.NS,https://www.screener.in/company/GOACARBON/consolidated/,2026-07-16,Saved Screener.in FII scan,360.0
1869,1500,Kesoram Industries Limited,KESORAMIND,,KESORAMIND.NS,https://www.screener.in/company/KESORAMIND/consolidated/,2026-07-16,Saved Screener.in FII scan,360.0
1870,1147,Dreamfolks Services Limited,DREAMFOLKS,,DREAMFOLKS.NS,https://www.screener.in/company/DREAMFOLKS/consolidated/,2026-07-16,Saved Screener.in FII scan,358.0
1871,2282,Valiant Laboratories Limited,VALIANTLAB,,VALIANTLAB.NS,https://www.screener.in/company/VALIANTLAB/consolidated/,2026-07-16,Saved Screener.in FII scan,358.0
1872,2391,Yaap Digital Limited,YAAP,,YAAP.NS,https://www.screener.in/company/YAAP/consolidated/,2026-07-16,Saved Screener.in FII scan,358.0
1873,2284,Vardhman Acrylics Limited,VARDHACRLC,,VARDHACRLC.NS,https://www.screener.in/company/VARDHACRLC/consolidated/,2026-09-23,Yahoo Finance,357.46
1874,776,3i Infotech Limited,3IINFOLTD,,3IINFOLTD.NS,https://www.screener.in/company/3IINFOLTD/consolidated/,2026-07-16,Saved Screener.in FII scan,356.0
1875,2653,Creative Graphics Solutions India Limited,CGRAPHICS,,CGRAPHICS.NS,https://www.screener.in/company/CGRAPHICS/consolidated/,2026-07-16,Saved Screener.in FII scan,355.0
1876,1789,Orient Paper & Industries Limited,ORIENTPPR,,ORIENTPPR.NS,https://www.screener.in/company/ORIENTPPR/consolidated/,2026-07-16,Saved Screener.in FII scan,355.0
1877,2231,Tracxn Technologies Limited,TRACXN,,TRACXN.NS,https://www.screener.in/company/TRACXN/consolidated/,2026-09-23,Yahoo Finance,352.42
1878,2233,TRANSWORLD SHIPPING LINES LIMITED,TRANSWORLD,,TRANSWORLD.NS,https://www.screener.in/company/TRANSWORLD/consolidated/,2026-07-16,Saved Screener.in FII scan,351.0
1879,813,Akme Fintrade (India) Limited,AFIL,,AFIL.NS,https://www.screener.in/company/AFIL/consolidated/,2026-09-23,Yahoo Finance,350.79
1880,2745,Hi-Green Carbon Limited,HIGREEN,,HIGREEN.NS,https://www.screener.in/company/HIGREEN/consolidated/,2026-07-16,Saved Screener.in FII scan,350.0
1881,1603,Majestic Auto Limited,MAJESAUT,,MAJESAUT.NS,https://www.screener.in/company/MAJESAUT/consolidated/,2026-07-16,Saved Screener.in FII scan,350.0
1882,2211,Thomas Scott (India) Limited,THOMASCOTT,,THOMASCOTT.NS,https://www.screener.in/company/THOMASCOTT/consolidated/,2026-09-23,Yahoo Finance,349.28
1883,1478,Kalyani Forge Limited,KALYANIFRG,,KALYANIFRG.NS,https://www.screener.in/company/KALYANIFRG/consolidated/,2026-09-23,Yahoo Finance,348.37
1884,1252,Geekay Wires Limited,GEEKAYWIRE,,GEEKAYWIRE.NS,https://www.screener.in/company/GEEKAYWIRE/consolidated/,2026-09-23,Yahoo Finance,347.53
1885,962,Bedmutha Industries Limited,BEDMUTHA,,BEDMUTHA.NS,https://www.screener.in/company/BEDMUTHA/consolidated/,2026-07-16,Saved Screener.in FII scan,347.0
1886,1643,Medicamen Biotech Limited,MEDICAMEQ,,MEDICAMEQ.NS,https://www.screener.in/company/MEDICAMEQ/consolidated/,2026-07-16,Saved Screener.in FII scan,347.0
1887,2235,TREJHARA SOLUTIONS LIMITED,TREJHARA,,TREJHARA.NS,https://www.screener.in/company/TREJHARA/consolidated/,2026-07-16,Saved Screener.in FII scan,346.0
1888,1114,Dev Accelerator Limited,DEVX,,DEVX.NS,https://www.screener.in/company/DEVX/consolidated/,2026-07-16,Saved Screener.in FII scan,344.0
1889,1848,PPAP Automotive Limited,PPAP,,PPAP.NS,https://www.screener.in/company/PPAP/consolidated/,2026-07-16,Saved Screener.in FII scan,344.0
1890,908,Atal Realtech Limited,ATALREAL,,ATALREAL.NS,https://www.screener.in/company/ATALREAL/consolidated/,2026-07-16,Saved Screener.in FII scan,343.0
1891,2493,Virtual Galaxy Infotech Limited,VGINFOTECH,,VGINFOTECH.NS,https://www.screener.in/company/VGINFOTECH/consolidated/,2026-07-16,Saved Screener.in FII scan,343.0
1892,783,Aarey Drugs & Pharmaceuticals Limited,AAREYDRUGS,,AAREYDRUGS.NS,https://www.screener.in/company/AAREYDRUGS/consolidated/,2026-09-23,Yahoo Finance,342.32
1893,2592,Dhariwalcorp Limited,DHARIWAL,,DHARIWAL.NS,https://www.screener.in/company/DHARIWAL/consolidated/,2026-07-16,Saved Screener.in FII scan,338.0
1894,1647,Menon Pistons Limited,MENNPIS,,MENNPIS.NS,https://www.screener.in/company/MENNPIS/consolidated/,2026-07-16,Saved Screener.in FII scan,338.0
1895,2710,Sheetal Universal Limited,SHEETAL,,SHEETAL.NS,https://www.screener.in/company/SHEETAL/consolidated/,2026-07-16,Saved Screener.in FII scan,338.0
1896,2299,VARVEE GLOBAL LIMITED,VGL,,VGL.NS,https://www.screener.in/company/VGL/consolidated/,2026-07-16,Saved Screener.in FII scan,337.0
1897,1351,Highway Infrastructure Limited,HILINFRA,,HILINFRA.NS,https://www.screener.in/company/HILINFRA/consolidated/,2026-07-16,Saved Screener.in FII scan,335.0
1898,2797,Mos Utility Limited,MOS,,MOS.NS,https://www.screener.in/company/MOS/consolidated/,2026-07-16,Saved Screener.in FII scan,335.0
1899,2296,Vertoz Limited,VERTOZ,,VERTOZ.NS,https://www.screener.in/company/VERTOZ/consolidated/,2026-07-16,Saved Screener.in FII scan,335.0
1900,1598,Mahindra EPC Irrigation Limited,MAHEPC,,MAHEPC.NS,https://www.screener.in/company/MAHEPC/consolidated/,2026-07-16,Saved Screener.in FII scan,334.0
1901,2800,Nirman Agri Genetics Limited,NIRMAN,,NIRMAN.NS,https://www.screener.in/company/NIRMAN/consolidated/,2026-09-23,Yahoo Finance,333.0
1902,1931,RMC Switchgears Limited,RMC,,RMC.NS,https://www.screener.in/company/RMC/consolidated/,2026-07-16,Saved Screener.in FII scan,333.0
1903,1057,Coastal Corporation Limited,COASTCORP,,COASTCORP.NS,https://www.screener.in/company/COASTCORP/consolidated/,2026-07-16,Saved Screener.in FII scan,332.0
1904,2458,Cash Ur Drive Marketing Limited,CUDML,,CUDML.NS,https://www.screener.in/company/CUDML/consolidated/,2026-07-16,Saved Screener.in FII scan,331.0
1905,871,Apollo Sindoori Hotels Limited,APOLSINHOT,,APOLSINHOT.NS,https://www.screener.in/company/APOLSINHOT/consolidated/,2026-07-16,Saved Screener.in FII scan,328.0
1906,2750,Madhusudan Masala Limited,MADHUSUDAN,,MADHUSUDAN.NS,https://www.screener.in/company/MADHUSUDAN/consolidated/,2026-07-16,Saved Screener.in FII scan,328.0
1907,2285,Vardhman Polytex Limited,VARDMNPOLY,,VARDMNPOLY.NS,https://www.screener.in/company/VARDMNPOLY/consolidated/,2026-07-16,Saved Screener.in FII scan,328.0
